pdb_id,pH,temp
1QDW,6.5,291.0
1QE0,5.6,298.0
1QE1,6.8,277.0
1QE6,6.2,292.0
1QFG,6.4,290.0
1QGV,7.6,294.0
1QID,5.8,277.0
1QIE,5.8,292.0
1QIF,5.8,292.0
1QIG,5.8,292.0
1QII,5.8,292.0
1QIJ,5.8,292.0
1QIK,5.8,292.0
1QIM,5.8,292.0
1QJ3,7.5,293.0
1QJM,8.0,277.0
1QJS,7.9,277.0
1QK3,5.0,277.0
1QKO,5.6,293.0
1QKP,5.6,293.0
1QLQ,7.5,292.0
1QLV,5.5,277.0
1QNJ,8.0,291.0
1QNN,5.8,293.0
1QOK,6.5,291.0
1QOM,6.0,277.0
1QOW,7.0,294.0
1QP0,7.5,298.0
1QP1,5.4,300.0
1QP4,7.5,298.0
1QP7,7.5,298.0
1QP8,5.8,293.0
1QP9,5.6,293.0
1QPC,6.5,293.0
1QPD,6.5,293.0
1QPE,6.5,293.0
1QPP,5.2,298.0
1QPS,7.5,277.0
1QPV,7.4,290.0
1QPW,6.8,296.0
1QPX,5.2,298.0
1QQ0,5.8,295.0
1QQ4,5.14,298.0
1QQA,7.5,298.0
1QQB,7.5,298.0
1QQD,6.5,291.0
1QQE,5.9,277.0
1QQG,8.0,294.0
1QQJ,6.5,298.0
1QQK,5.0,298.0
1QQL,7.0,298.0
1QQT,7.0,277.0
1QQW,6.7,298.0
1QQY,5.6,291.0
1QR0,5.0,294.0
1QR1,6.5,295.0
1QR3,5.0,293.0
1QR6,7.0,277.0
1QRA,7.6,293.0
1QRE,5.8,298.0
1QRF,5.8,298.0
1QRG,5.8,298.0
1QRH,6.5,277.0
1QRI,8.0,277.0
1QRK,6.2,298.0
1QRL,5.8,298.0
1QRM,5.8,298.0
1QRN,7.0,287.0
1QRP,5.0,293.0
1QRR,6.5,293.0
1QRV,7.85,296.0
1QRW,8.0,298.0
1QRX,5.14,298.0
1QRZ,5.6,277.0
1QS0,5.2,295.0
1QS1,7.5,298.0
1QS2,8.0,298.0
1QS5,6.9,277.0
1QS8,5.0,295.0
1QS9,7.0,277.0
1QSA,5.0,295.0
1QSC,7.0,298.0
1QSD,6.5,293.0
1QSE,7.0,290.0
1QSF,7.0,290.0
1QSH,6.5,298.0
1QSI,6.5,298.0
1QSJ,7.4,293.0
1QSL,5.6,290.0
1QSM,6.0,277.0
1QSN,7.5,298.0
1QSO,8.0,277.0
1QSP,5.0,298.0
1QSQ,6.6,277.0
1QSR,7.0,298.0
1QSS,7.5,292.0
1QST,7.5,277.0
1QSW,6.0,298.0
1QSY,7.5,292.0
1QT9,5.5,277.0
1QTB,6.9,277.0
1QTC,6.9,277.0
1QTD,6.9,277.0
1QTE,5.0,295.0
1QTF,7.4,277.0
1QTH,7.4,277.0
1QTK,5.5,290.0
1QTM,7.5,292.0
1QTN,8.0,282.0
1QTO,5.7,298.0
1QTP,6.8,293.0
1QTQ,7.0,290.0
1QTR,6.5,297.0
1QTS,6.9,293.0
1QTW,6.0,298.0
1QU0,7.5,291.0
1QU4,7.5,289.0
1QU7,6.5,277.0
1QUB,7.5,277.0
1QUM,6.5,298.0
1QUP,7.5,298.0
1QUS,7.8,295.0
1QUT,7.8,295.0
1QUU,7.5,277.0
1QUV,6.0,295.7
1QV0,5.8,277.0
1QV1,5.8,277.0
1QV6,7.0,278.0
1QV7,7.0,278.0
1QV9,7.0,277.0
1QVA,7.0,298.0
1QVB,7.5,298.0
1QVE,6.0,295.0
1QVI,6.0,298.0
1QVJ,8.0,298.0
1QVN,5.9,298.0
1QVO,5.6,293.0
1QVS,7.6,277.0
1QVT,6.0,298.0
1QVU,6.0,298.0
1QVV,6.4,293.0
1QVW,6.4,293.0
1QVZ,6.4,293.0
1QW2,5.8,298.0
1QW4,7.0,277.0
1QW5,7.0,277.0
1QW6,7.0,293.0
1QW8,8.0,293.0
1QW9,8.0,293.0
1QWC,7.0,293.0
1QWD,7.5,293.0
1QWH,5.8,298.0
1QWI,6.0,297.0
1QWL,5.6,293.0
1QWM,5.6,293.0
1QWN,7.0,298.0
1QWO,7.5,300.0
1QWR,5.5,298.0
1QWU,7.0,298.0
1QWY,6.7,291.0
1QWZ,6.9,300.0
1QX1,7.0,298.0
1QX2,6.5,291.0
1QX3,7.5,294.0
1QX5,6.5,298.0
1QX6,6.3,300.0
1QX7,6.5,298.0
1QX8,6.2,293.0
1QXA,6.3,300.0
1QXD,6.5,298.0
1QXE,6.5,298.0
1QXH,7.0,293.0
1QXJ,5.6,295.0
1QXK,7.1,277.0
1QXL,6.0,293.0
1QXM,5.5,296.0
1QXO,7.5,296.0
1QXP,6.25,295.0
1QXR,5.6,295.0
1QXS,7.3,291.0
1QXT,8.0,298.0
1QXW,5.5,294.0
1QXY,5.5,294.0
1QXZ,5.5,294.0
1QY3,8.0,298.0
1QY4,5.6,295.0
1QY8,7.6,291.0
1QY9,5.0,293.0
1QYA,6.5,293.0
1QYB,8.0,298.0
1QYC,8.0,277.0
1QYD,6.2,277.0
1QYE,7.6,291.0
1QYF,8.0,298.0
1QYG,5.2,298.0
1QYI,7.5,277.0
1QYM,7.0,293.0
1QYN,7.0,277.0
1QYO,8.0,298.0
1QYQ,8.0,298.0
1QYR,7.4,293.0
1QYS,6.6,298.0
1QYU,8.0,298.0
1QYV,7.5,300.0
1QYW,7.5,300.0
1QYX,7.5,300.0
1QYY,5.6,277.0
1QYZ,6.3,298.0
1QZ0,7.5,291.0
1QZ1,5.2,293.0
1QZ2,8.0,291.0
1QZ5,5.5,293.0
1QZ6,7.0,293.0
1QZ7,5.6,298.0
1QZ9,6.0,298.0
1QZF,8.0,298.0
1QZR,6.5,293.0
1QZT,5.0,294.0
1QZU,5.4,298.0
1QZV,6.6,277.0
1QZX,7.5,291.0
1QZZ,5.0,294.0
1R00,5.0,294.0
1R0A,5.6,277.0
1R0B,5.8,294.0
1R0C,7.5,294.0
1R0E,7.4,277.0
1R0K,5.5,293.0
1R0L,5.5,293.0
1R0M,8.0,293.0
1R0N,5.6,282.0
1R0O,5.6,282.0
1R0P,7.1,277.0
1R0Q,6.3,298.0
1R0U,5.4,289.0
1R0W,7.5,277.0
1R0X,7.5,277.0
1R0Y,7.5,277.0
1R0Z,7.5,277.0
1R10,7.5,277.0
1R13,6.5,290.0
1R14,6.5,290.0
1R17,6.5,298.0
1R18,7.5,277.0
1R19,6.5,298.0
1R1C,7.5,298.0
1R1D,7.5,294.0
1R1K,5.6,298.0
1R1L,6.8,298.0
1R1M,8.0,294.0
1R1N,7.2,277.0
1R1T,7.0,298.0
1R1U,6.2,298.0
1R1W,7.1,277.0
1R1X,6.7,298.0
1R1Y,6.5,298.0
1R1Z,7.5,293.0
1R20,7.5,298.0
1R22,7.5,298.0
1R23,7.0,298.0
1R27,7.0,298.0
1R28,7.0,298.0
1R2C,6.8,291.0
1R2D,5.5,277.0
1R2E,5.5,277.0
1R2G,5.5,277.0
1R2H,5.5,277.0
1R2I,5.5,277.0
1R2J,7.5,293.0
1R2K,5.6,293.0
1R2M,7.5,293.0
1R2Q,6.0,277.0
1R2Y,7.5,298.0
1R2Z,7.5,298.0
1R30,6.5,298.0
1R31,6.7,298.0
1R33,7.0,295.0
1R34,7.0,295.0
1R37,6.2,296.0
1R38,5.6,293.0
1R39,7.0,298.0
1R3C,7.0,298.0
1R3D,8.0,293.0
1R3H,5.2,293.0
1R3I,5.4,293.0
1R3J,5.4,293.0
1R3K,5.4,293.0
1R3L,5.4,293.0
1R3N,6.0,293.0
1R3Q,6.5,294.0
1R3R,6.5,294.0
1R3S,6.5,294.0
1R3T,6.5,294.0
1R3U,6.5,293.0
1R3V,6.5,294.0
1R3W,6.5,294.0
1R3Y,6.5,294.0
1R43,6.0,293.0
1R44,7.6,277.0
1R45,7.5,295.0
1R46,8.0,293.0
1R47,8.0,293.0
1R49,7.5,298.0
1R4A,8.0,293.0
1R4B,7.5,295.0
1R4I,8.0,291.0
1R4L,7.5,291.0
1R4M,8.0,291.0
1R4N,8.0,291.0
1R4O,6.0,281.0
1R4P,6.0,294.0
1R4Q,5.0,294.0
1R4S,8.0,291.0
1R4U,8.0,291.0
1R4V,6.0,298.0
1R4X,6.5,299.0
1R51,8.0,291.0
1R52,7.5,293.0
1R53,5.6,293.0
1R56,8.0,291.0
1R58,6.0,277.0
1R59,5.9,293.0
1R5A,6.5,298.0
1R5B,7.5,277.0
1R5C,5.4,293.0
1R5G,6.0,277.0
1R5H,6.0,277.0
1R5I,7.5,298.0
1R5J,5.5,298.0
1R5K,5.7,277.0
1R5M,6.5,298.0
1R5N,7.5,277.0
1R5O,7.5,277.0
1R5P,7.0,298.0
1R5Q,6.0,298.0
1R5T,5.5,293.0
1R5U,6.0,298.0
1R5V,7.0,298.0
1R5W,7.0,298.0
1R5X,5.0,293.0
1R5Y,5.5,295.0
1R5Z,5.6,277.0
1R61,8.0,295.0
1R62,6.1,298.0
1R64,7.2,298.0
1R66,6.3,277.0
1R67,5.5,275.0
1R6A,5.8,293.0
1R6B,7.5,294.0
1R6D,6.5,277.0
1R6G,7.2,293.0
1R6J,7.0,295.0
1R6K,5.0,277.0
1R6M,5.5,291.0
1R6N,5.0,295.0
1R6T,6.32,279.0
1R6U,7.02,279.0
1R6W,5.5,293.0
1R6X,6.5,298.0
1R6Y,5.6,295.0
1R71,7.6,293.15
1R74,5.6,273.0
1R75,7.6,298.0
1R76,7.8,277.0
1R77,6.5,297.0
1R7A,8.0,298.0
1R7H,7.86,293.0
1R7I,6.7,298.0
1R7J,7.4,298.0
1R7L,6.0,298.0
1R7R,5.6,293.0
1R7S,7.5,277.0
1R85,6.5,293.0
1R86,6.5,293.0
1R87,6.5,293.0
1R89,6.4,293.0
1R8A,6.4,293.0
1R8B,6.4,293.0
1R8C,6.4,293.0
1R8D,6.5,298.0
1R8E,6.5,273.0
1R8G,7.5,294.0
1R8H,7.5,291.0
1R8I,6.25,293.0
1R8J,6.5,298.0
1R8K,6.5,291.0
1R8L,5.0,293.0
1R8M,8.0,289.0
1R8Q,6.5,289.0
1R8S,6.0,289.0
1R8W,6.5,277.0
1R94,8.0,298.0
1R95,8.0,298.0
1R9F,7.5,293.0
1R9G,7.2,291.0
1R9H,6.5,298.0
1R9J,6.0,293.0
1R9L,6.3,291.0
1R9M,7.5,298.0
1R9Q,6.3,291.0
1R9S,6.0,298.0
1R9T,6.0,298.0
1R9W,5.0,290.0
1R9X,7.5,298.0
1R9Y,7.5,298.0
1R9Z,7.5,298.0
1RA0,7.5,298.0
1RA4,7.5,298.0
1RA5,7.5,298.0
1RA6,7.0,289.0
1RA7,7.0,289.0
1RAJ,7.0,289.0
1RAK,7.5,298.0
1RAM,7.5,291.0
1RAO,5.2,292.0
1RB0,8.0,292.0
1RB4,7.3,298.0
1RB5,7.3,298.0
1RB6,7.3,298.0
1RB7,6.5,277.0
1RB8,5.0,298.0
1RBM,6.0,277.0
1RBQ,6.0,277.0
1RBY,6.0,277.0
1RC1,6.0,277.0
1RC2,6.5,300.0
1RC6,7.0,277.0
1RC7,7.5,292.0
1RC8,6.5,298.0
1RC9,7.75,293.0
1RCJ,7.0,293.0
1RCQ,7.5,277.0
1RCV,7.5,298.0
1RCW,6.5,298.0
1RD3,7.4,295.0
1RD5,7.3,293.0
1RD6,7.5,298.0
1RD8,5.5,294.0
1RD9,7.5,298.0
1RDP,7.5,298.0
1RDQ,8.0,277.0
1RDT,7.5,295.0
1RE1,5.3,293.0
1RE5,7.3,298.0
1RE8,8.0,277.15
1RE9,5.5,277.0
1REJ,8.0,277.15
1REK,8.0,277.15
1REO,5.6,300.0
1REU,5.0,298.0
1REW,7.0,280.0
1RF2,7.5,298.0
1RF3,6.5,294.0
1RF4,6.2,277.0
1RF5,7.5,277.0
1RF6,6.2,277.0
1RF9,5.5,277.0
1RFD,5.2,298.0
1RFE,7.0,290.0
1RFF,7.8,298.0
1RFG,5.3,298.0
1RFI,7.8,298.0
1RFK,8.0,298.0
1RFV,5.8,290.0
1RFY,5.6,298.0
1RFZ,5.5,298.0
1RG0,5.8,295.0
1RG1,7.8,298.0
1RG2,7.8,298.0
1RG5,8.0,289.0
1RG8,5.8,298.0
1RG9,8.0,296.0
1RGB,7.5,298.0
1RGN,8.0,289.0
1RGQ,6.5,298.0
1RGT,7.8,298.0
1RGU,7.8,298.0
1RGV,5.8,281.0
1RGX,5.5,277.0
1RGY,7.5,296.0
1RGZ,7.0,296.0
1RH0,7.8,298.0
1RH1,6.0,277.0
1RH6,6.5,291.0
1RH7,6.5,277.0
1RH9,5.6,298.0
1RHF,5.5,293.0
1RHH,7.5,291.0
1RHK,5.3,293.0
1RHM,5.7,293.0
1RHR,5.85,293.0
1RHY,5.0,293.0
1RI1,6.25,291.0
1RI2,6.25,291.0
1RI3,6.25,291.0
1RI4,6.25,291.0
1RI5,6.25,291.0
1RI6,6.5,291.0
1RIF,7.0,291.0
1RIH,7.0,293.0
1RII,7.0,298.0
1RIQ,6.2,298.0
1RIR,7.2,298.0
1RIT,7.2,298.0
1RIU,5.2,298.0
1RIV,5.2,298.0
1RIW,7.3,293.0
1RJ1,7.0,293.0
1RJ2,7.5,277.0
1RJ4,7.0,293.0
1RJ6,5.5,277.0
1RJ7,6.5,292.0
1RJ8,7.5,292.0
1RJ9,7.0,300.0
1RJB,6.5,295.0
1RJC,7.4,298.0
1RJD,5.6,293.0
1RJE,5.6,293.0
1RJK,7.0,295.0
1RJL,5.6,277.0
1RJM,7.9,291.15
1RJN,7.9,291.15
1RJP,5.6,295.0
1RJQ,5.6,295.0
1RJR,5.6,295.0
1RJU,7.2,293.0
1RJW,7.5,293.0
1RJX,5.6,293.0
1RJY,6.5,293.0
1RJZ,6.5,293.0
1RK0,6.5,293.0
1RK1,6.5,293.0
1RK3,7.0,295.0
1RK5,5.6,295.0
1RK6,5.6,295.0
1RK8,7.5,291.15
1RKB,7.5,293.0
1RKE,8.0,293.0
1RKG,7.0,295.0
1RKH,7.0,295.0
1RKT,5.8,277.0
1RKU,6.5,293.0
1RKV,6.5,293.0
1RKW,7.5,298.0
1RKX,7.5,277.0
1RKY,8.0,300.0
1RL3,7.5,295.5
1RL4,6.1,294.0
1RL8,6.5,300.0
1RL9,7.5,298.0
1RLH,5.0,294.0
1RLI,5.6,298.0
1RLJ,7.0,298.0
1RLK,7.5,294.0
1RLM,5.3,298.0
1RLO,5.3,298.0
1RLT,5.3,298.0
1RLU,5.6,293.0
1RLV,6.5,298.0
1RM0,5.5,298.0
1RM1,5.6,291.0
1RM5,8.0,293.0
1RM9,7.4,293.0
1RMM,7.0,293.0
1RMO,7.0,293.0
1RMP,7.0,293.0
1RMQ,7.2,293.0
1RMR,6.0,298.0
1RMT,7.2,293.0
1RMY,7.2,293.0
1RMZ,8.0,293.0
1RN7,7.5,291.0
1RN8,7.8,293.0
1RNJ,7.8,293.0
1RO6,6.5,277.0
1RO8,7.5,291.0
1RO9,6.5,277.0
1ROA,7.5,291.0
1ROC,7.5,291.0
1ROR,6.5,277.0
1ROS,8.0,293.0
1ROV,5.3,298.0
1ROW,5.6,295.0
1ROZ,8.0,298.0
1RP0,6.0,291.0
1RP3,6.5,277.0
1RP4,6.8,293.0
1RP7,7.05,291.0
1RP8,6.7,290.0
1RP9,6.7,290.0
1RPE,5.7,277.0
1RPI,6.3,295.0
1RPK,6.7,290.0
1RPS,7.0,298.0
1RPZ,6.5,298.0
1RQ0,8.0,298.0
1RQ1,6.8,293.0
1RQ2,5.6,293.0
1RQ5,7.0,278.0
1RQ7,5.6,293.0
1RQ9,6.5,295.0
1RQA,7.0,298.0
1RQB,7.0,293.0
1RQC,7.0,293.0
1RQD,8.0,298.0
1RQE,7.0,293.0
1RQG,6.5,297.0
1RQH,7.0,293.0
1RQI,6.0,298.0
1RQJ,6.5,298.0
1RQK,8.0,289.0
1RQL,7.4,298.0
1RQN,7.4,298.0
1RQW,6.8,298.0
1RQX,7.5,293.0
1RR2,7.0,293.0
1RR6,5.0,298.0
1RR7,7.0,291.0
1RR8,6.5,289.0
1RR9,6.5,298.0
1RRC,6.5,298.0
1RRE,6.0,298.0
1RRH,5.3,295.0
1RRI,5.6,289.0
1RRJ,6.5,289.0
1RRL,5.3,295.0
1RRM,5.5,298.0
1RRW,5.6,289.0
1RRY,5.6,289.0
1RS2,5.6,289.0
1RS6,5.8,280.0
1RS7,5.8,280.0
1RS8,6.5,280.0
1RS9,6.5,280.0
1RSD,5.6,289.0
1RSG,8.0,298.0
1RSI,5.6,289.0
1RSR,6.0,298.0
1RSS,8.0,277.0
1RSV,6.0,298.0
1RSZ,5.0,298.0
1RT8,5.7,298.0
1RT9,5.0,298.0
1RTE,7.0,277.0
1RTL,6.5,277.0
1RTQ,7.5,298.0
1RTR,5.0,298.0
1RTT,6.5,293.0
1RTV,6.5,293.0
1RTW,7.5,277.0
1RTX,6.5,277.0
1RTY,6.2,277.0
1RU0,7.5,277.0
1RU3,6.8,290.0
1RU4,5.6,300.0
1RU7,8.0,291.0
1RUL,5.6,295.0
1RUQ,8.0,295.0
1RUR,8.0,295.0
1RUT,6.7,298.0
1RUW,8.0,293.0
1RUY,6.8,291.0
1RUZ,6.5,291.0
1RV0,6.8,291.0
1RV1,7.8,278.0
1RV3,6.6,298.0
1RV4,6.6,298.0
1RV7,6.7,295.0
1RVK,7.5,293.0
1RVT,6.8,291.0
1RVU,6.4,298.0
1RVX,7.5,291.0
1RVY,6.4,298.0
1RVZ,7.5,291.0
1RW8,7.5,298.0
1RW9,6.4,293.0
1RWA,6.4,293.0
1RWB,6.5,291.0
1RWC,6.4,293.0
1RWE,6.8,298.0
1RWI,8.0,295.0
1RWJ,7.0,298.0
1RWK,7.0,274.0
1RWL,8.0,295.0
1RWM,6.0,278.0
1RWN,6.0,278.0
1RWO,6.0,278.0
1RWP,6.0,278.0
1RWT,7.5,291.0
1RWV,6.0,278.0
1RWW,6.0,278.0
1RWX,6.0,278.0
1RX0,7.0,292.0
1RXC,7.5,289.0
1RXD,7.0,277.0
1RXE,8.0,293.0
1RXI,8.0,293.0
1RXJ,6.5,293.0
1RXQ,6.5,277.0
1RXS,7.5,289.0
1RXT,7.0,298.0
1RXU,7.5,289.0
1RXW,8.0,293.0
1RXX,7.6,298.0
1RXY,7.5,289.0
1RY0,6.0,277.0
1RY2,7.5,277.0
1RY6,5.0,277.0
1RY7,7.5,293.0
1RY8,6.0,277.0
1RY9,5.3,291.0
1RYD,5.6,298.0
1RYE,5.6,298.0
1RYL,7.0,298.0
1RYM,5.5,298.0
1RYO,7.7,293.0
1RYQ,6.6,297.0
1RYR,7.0,293.0
1RYS,7.0,293.0
1RYW,6.5,292.0
1RYX,5.9,277.0
1RZ2,7.0,298.0
1RZ3,6.0,294.0
1RZ4,7.5,277.0
1RZ5,5.3,277.0
1RZ7,5.6,293.0
1RZ8,6.5,293.0
1RZF,7.5,293.0
1RZG,6.0,293.0
1RZJ,6.4,293.0
1RZK,5.9,293.0
1RZO,6.5,294.0
1RZP,6.2,298.0
1RZQ,5.0,298.0
1RZR,6.5,298.0
1RZT,6.0,279.0
1RZU,7.5,291.0
1RZV,7.5,291.0
1RZX,7.1,288.0
1RZY,7.4,298.0
1S03,5.2,296.0
1S07,7.5,294.0
1S08,7.5,294.0
1S09,7.5,294.0
1S0A,7.5,294.0
1S0C,5.0,298.0
1S0D,5.5,298.0
1S0E,6.0,298.0
1S0F,7.0,298.0
1S0G,6.0,298.0
1S0H,6.8,293.0
1S0I,7.5,291.0
1S0J,7.5,291.0
1S0L,7.4,298.0
1S0M,7.0,295.0
1S0N,7.0,295.0
1S0O,7.0,295.0
1S0P,6.1,277.0
1S0U,7.5,293.0
1S0W,7.5,293.0
1S0Z,6.5,277.0
1S10,7.0,295.0
1S12,7.5,295.0
1S14,7.2,298.0
1S16,6.2,298.0
1S17,5.9,293.0
1S18,5.0,295.0
1S19,6.5,277.0
1S1A,6.5,295.0
1S1C,7.5,293.0
1S1D,5.0,295.0
1S1E,6.1,291.0
1S1F,6.0,295.0
1S1T,5.0,277.0
1S1U,5.0,277.0
1S1V,5.0,277.0
1S1W,5.0,277.0
1S1X,5.0,277.0
1S1Y,7.0,293.0
1S1Z,7.0,293.0
1S20,7.5,293.0
1S21,6.5,291.0
1S22,6.0,293.0
1S26,6.5,277.0
1S28,7.5,277.0
1S29,7.5,277.0
1S2D,8.0,295.0
1S2G,8.0,295.0
1S2I,8.0,295.0
1S2J,6.2,294.0
1S2L,8.0,295.0
1S2M,5.5,293.0
1S2N,8.0,293.0
1S2P,7.0,298.0
1S2Q,6.5,277.0
1S2V,7.5,298.0
1S2X,7.5,298.0
1S2Y,6.5,277.0
1S2Z,7.3,298.0
1S30,7.3,298.0
1S31,5.0,277.2
1S32,6.0,292.0
1S35,6.5,277.0
1S36,7.5,277.0
1S38,5.5,295.0
1S39,5.5,295.0
1S3B,6.5,277.0
1S3E,6.5,277.0
1S3F,8.0,295.0
1S3G,7.0,293.0
1S3H,7.0,293.0
1S3I,5.0,277.0
1S3J,6.5,294.0
1S3K,6.5,291.0
1S3L,7.5,293.0
1S3M,7.5,293.0
1S3N,7.5,293.0
1S3Q,7.5,293.0
1S3R,6.5,295.0
1S3S,5.5,293.0
1S3T,6.3,293.0
1S3U,6.8,298.0
1S3V,6.8,298.0
1S3W,6.8,298.0
1S3X,7.0,277.0
1S3Y,6.0,298.0
1S3Z,8.0,293.0
1S46,7.0,277.0
1S48,7.5,298.0
1S49,7.5,298.0
1S4B,6.5,277.0
1S4C,7.5,295.0
1S4D,5.6,290.0
1S4E,8.0,290.0
1S4F,7.5,298.0
1S4M,7.5,300.0
1S4N,7.5,293.0
1S4O,7.5,293.0
1S4P,7.5,293.0
1S4Q,8.0,298.0
1S4R,7.0,291.0
1S4S,7.0,291.0
1S4U,5.6,293.0
1S4V,5.04,291.0
1S4Y,6.7,277.0
1S50,8.0,293.0
1S56,7.7,277.0
1S57,7.0,293.0
1S58,7.4,298.0
1S59,7.0,293.0
1S5A,5.3,298.0
1S5B,6.5,298.0
1S5C,6.5,298.0
1S5G,6.5,300.0
1S5H,5.4,293.0
1S5I,6.5,300.0
1S5J,8.0,294.0
1S5K,8.0,293.0
1S5L,7.5,291.0
1S5M,7.5,298.0
1S5N,7.5,298.0
1S5O,6.2,295.0
1S5S,8.0,298.0
1S5U,6.3,298.0
1S5X,7.6,293.0
1S5Y,7.6,293.0
1S5Z,7.5,298.0
1S61,7.7,277.0
1S63,5.7,290.0
1S64,6.3,290.0
1S69,6.0,277.0
1S6A,6.0,277.0
1S6B,6.0,298.0
1S6C,6.0,298.0
1S6F,8.0,298.0
1S6H,8.0,298.0
1S6Z,6.5,277.0
1S70,7.5,293.0
1S72,5.8,292.0
1S73,6.0,277.0
1S76,7.0,298.0
1S77,7.2,298.0
1S78,6.5,298.0
1S7C,6.0,295.0
1S7D,6.5,295.0
1S7F,7.8,293.0
1S7G,7.4,293.0
1S7J,7.5,290.0
1S7K,8.0,293.0
1S7L,8.0,293.0
1S7N,8.0,293.0
1S7Q,7.0,293.0
1S7R,7.0,293.0
1S7S,7.0,293.0
1S7T,7.0,293.0
1S7U,7.5,293.0
1S7V,7.5,293.0
1S7W,7.5,293.0
1S7X,7.5,293.0
1S80,5.6,293.0
1S81,8.0,298.0
1S82,8.0,298.0
1S83,8.0,298.0
1S84,8.0,298.0
1S85,8.0,298.0
1S89,6.2,298.0
1S8A,6.0,298.0
1S8D,6.5,293.0
1S8F,6.5,295.0
1S8G,6.5,291.0
1S95,7.5,298.0
1S97,7.0,293.0
1S99,6.5,295.0
1S9A,7.5,293.0
1S9C,8.0,295.0
1S9D,8.0,289.0
1S9E,6.8,300.0
1S9F,7.0,293.0
1S9G,6.8,280.0
1S9I,7.0,288.0
1S9J,5.0,288.0
1S9K,7.5,289.0
1S9P,8.0,297.0
1S9Q,6.5,277.0
1S9R,6.5,282.0
1S9U,8.0,298.0
1S9Z,6.5,277.0
1SA0,7.0,291.0
1SA1,7.0,291.0
1SA4,5.7,290.0
1SA5,5.7,290.0
1SAW,7.5,293.0
1SAX,5.5,293.0
1SB2,7.5,294.0
1SB7,7.5,298.0
1SBM,6.0,277.0
1SBR,6.5,295.0
1SBX,5.5,298.0
1SBY,7.5,277.0
1SBZ,7.0,295.0
1SC0,7.5,293.0
1SC1,7.4,278.0
1SC3,7.0,274.0
1SC4,7.0,274.0
1SC5,6.5,277.15
1SC6,5.2,291.0
1SC7,6.4,289.0
1SC8,5.2,277.0
1SC9,7.5,298.0
1SCI,7.5,298.0
1SCK,7.5,298.0
1SCQ,7.5,298.0
1SCW,6.8,298.0
1SCZ,7.0,295.0
1SD0,7.5,278.0
1SD1,7.8,298.0
1SD2,7.8,298.0
1SD4,7.4,291.0
1SD6,6.5,291.0
1SD7,6.5,291.0
1SDD,7.0,285.0
1SDE,6.8,298.0
1SDI,7.5,273.0
1SDN,5.5,294.0
1SDO,7.5,298.0
1SDQ,6.0,277.0
1SDS,7.5,295.0
1SDT,5.6,295.0
1SDV,5.0,295.0
1SDW,5.5,293.0
1SE0,5.6,293.0
1SE6,6.5,295.0
1SE8,5.5,298.0
1SED,6.4,298.0
1SEF,5.5,278.0
1SEG,5.6,296.0
1SEH,7.8,293.0
1SEN,7.0,291.0
1SEQ,7.5,289.0
1SEU,6.4,289.0
1SF2,7.6,293.0
1SF3,5.0,293.0
1SF4,6.0,298.0
1SF5,5.0,293.0
1SF7,6.0,298.0
1SF8,6.5,298.0
1SFB,6.0,298.0
1SFD,5.6,293.0
1SFF,7.6,293.0
1SFG,6.0,298.0
1SFH,5.5,293.0
1SFJ,8.0,277.0
1SFL,8.0,277.0
1SFN,7.0,293.0
1SFO,6.0,298.0
1SFQ,6.6,293.0
1SFR,6.5,293.0
1SFU,6.0,295.0
1SFY,6.5,300.0
1SG0,7.0,288.0
1SG1,6.3,295.0
1SG3,7.5,291.0
1SG6,7.4,277.0
1SG8,7.5,298.0
1SG9,5.6,277.0
1SGH,8.0,298.0
1SGI,7.5,298.0
1SGJ,6.5,298.0
1SGM,6.5,293.0
1SGV,7.5,298.0
1SGW,7.9,291.0
1SGZ,6.5,290.0
1SH0,7.5,295.0
1SH2,7.5,295.0
1SH3,7.5,295.0
1SH6,6.5,293.0
1SH7,8.0,293.0
1SH9,6.0,298.0
1SHH,6.6,293.0
1SHJ,5.8,277.0
1SHL,5.8,277.0
1SHM,7.0,293.0
1SHN,5.6,293.0
1SHQ,5.6,293.0
1SHT,6.5,277.0
1SHU,6.5,298.0
1SHY,8.0,292.0
1SHZ,8.0,289.0
1SI0,7.5,277.0
1SI2,7.6,293.0
1SI3,7.6,293.0
1SI5,7.2,292.0
1SI7,6.0,298.0
1SI8,7.0,298.0
1SIF,5.6,288.0
1SIH,6.5,293.0
1SII,6.5,293.0
1SIJ,7.6,278.0
1SIQ,6.5,292.0
1SIR,6.5,292.0
1SIW,7.0,291.0
1SIX,8.0,298.0
1SIZ,7.0,277.0
1SJ1,8.0,277.0
1SJ3,6.0,277.0
1SJ4,6.0,277.0
1SJ8,5.6,295.0
1SJ9,5.0,295.0
1SJA,8.0,298.0
1SJB,8.0,298.0
1SJC,8.0,298.0
1SJD,8.0,298.0
1SJE,5.4,277.0
1SJF,6.0,277.0
1SJH,5.2,277.0
1SJN,8.0,298.0
1SJV,7.5,293.0
1SJX,7.3,293.0
1SK4,7.0,298.0
1SK6,6.5,277.0
1SK8,5.5,300.0
1SK9,7.5,300.0
1SKA,5.5,300.0
1SKB,7.5,300.0
1SKG,7.0,298.0
1SKM,6.5,289.0
1SKN,6.0,277.0
1SKQ,5.6,277.0
1SKR,7.5,294.0
1SKU,7.0,298.0
1SKV,5.0,291.0
1SKX,7.2,298.0
1SKY,8.0,288.0
1SL3,7.3,298.0
